,LAT,LON,YEAR,MO,DY,relative_humidity,dew_temp,max_temp,min_temp,temp2m,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
937,-37.82549,144.98161000000002,2018,7,26,84.98,5.49,13.4,4.44,7.86,4.56,2.71,7.48,4.79,5.84,3.71
938,-37.82549,144.98161000000002,2018,7,27,75.45,6.3,16.87,5.77,10.42,6.2,3.17,8.1,5.97,7.41,4.52
939,-37.82549,144.98161000000002,2018,7,28,77.94,7.33,16.82,6.07,11.0,4.57,2.92,9.02,5.87,6.89,4.31
940,-37.82549,144.98161000000002,2018,7,29,82.84,6.44,11.27,6.0,9.2,8.66,5.75,13.74,10.62,11.04,7.9
941,-37.82549,144.98161000000002,2018,7,30,77.53,4.11,11.27,5.01,7.77,6.92,4.74,13.52,9.84,9.31,6.63
942,-37.82549,144.98161000000002,2018,7,31,75.22,5.44,13.47,6.24,9.58,7.43,5.19,13.67,10.22,11.22,8.05
943,-37.82549,144.98161000000002,2018,8,1,79.18,5.27,12.95,5.6,8.65,0.45,0.33,9.17,5.66,4.52,2.95
944,-37.82549,144.98161000000002,2018,8,2,71.36,3.46,14.22,2.76,8.29,5.09,3.11,11.79,8.98,8.83,6.08
945,-37.82549,144.98161000000002,2018,8,3,65.94,3.67,15.29,7.34,9.67,10.2,7.5,14.84,10.87,12.02,8.68
946,-37.82549,144.98161000000002,2018,8,4,77.01,5.04,13.11,5.21,8.83,7.56,4.58,11.97,9.38,10.09,7.07
947,-37.82549,144.98161000000002,2018,8,5,55.64,2.63,15.5,7.05,11.14,9.78,6.34,14.63,11.17,12.27,8.71
948,-37.82549,144.98161000000002,2018,8,6,83.22,4.98,9.64,6.07,7.64,8.02,4.94,12.1,9.56,10.02,7.3
949,-37.82549,144.98161000000002,2018,8,7,77.41,4.51,11.8,5.53,8.2,9.0,6.06,12.5,9.27,10.19,7.52
950,-37.82549,144.98161000000002,2018,8,8,86.06,6.01,12.21,4.57,8.21,5.92,3.36,13.03,9.81,9.08,6.47
951,-37.82549,144.98161000000002,2018,8,9,76.38,3.49,12.53,2.64,7.34,5.79,3.48,10.0,7.68,7.89,5.47
952,-37.82549,144.98161000000002,2018,8,10,56.94,2.78,16.57,5.92,10.95,9.02,5.36,17.11,13.29,13.32,9.75
953,-37.82549,144.98161000000002,2018,8,11,78.65,4.2,10.88,5.48,7.65,5.62,3.69,8.79,7.08,7.08,5.05
954,-37.82549,144.98161000000002,2018,8,12,82.39,4.74,11.75,2.75,7.54,6.16,4.13,9.74,7.64,8.32,5.75
955,-37.82549,144.98161000000002,2018,8,13,83.45,7.52,13.88,7.26,10.2,7.19,3.76,9.25,7.12,8.19,5.29
956,-37.82549,144.98161000000002,2018,8,14,74.0,5.79,15.78,5.63,10.18,6.47,3.98,16.24,11.86,10.35,7.44
957,-37.82549,144.98161000000002,2018,8,15,63.24,4.14,14.58,6.41,10.79,8.37,5.31,16.51,12.13,12.29,8.78
958,-37.82549,144.98161000000002,2018,8,16,79.3,4.64,12.61,4.93,7.98,4.69,2.76,8.08,6.44,6.56,4.47
959,-37.82549,144.98161000000002,2018,8,17,69.58,3.6,13.71,4.38,8.81,5.64,3.27,12.51,8.89,8.49,5.84
960,-37.82549,144.98161000000002,2018,8,18,80.76,4.79,10.8,5.73,7.88,5.76,3.47,12.24,8.92,9.45,6.88
961,-37.82549,144.98161000000002,2018,8,19,79.1,3.78,9.82,4.89,7.15,8.02,4.64,13.05,10.26,11.1,7.97
962,-37.82549,144.98161000000002,2018,8,20,85.38,4.74,10.64,3.79,7.04,5.3,3.38,9.54,6.9,7.63,5.12
963,-37.82549,144.98161000000002,2018,8,21,84.67,5.65,11.72,5.01,8.08,5.47,3.03,8.32,6.09,6.61,4.39
964,-37.82549,144.98161000000002,2018,8,22,82.85,5.39,12.38,5.57,8.13,1.11,0.92,5.54,3.11,3.04,1.92
965,-37.82549,144.98161000000002,2018,8,23,68.2,3.34,15.22,3.6,8.83,0.9,0.67,4.92,3.45,3.58,2.42
966,-37.82549,144.98161000000002,2018,8,24,67.48,3.47,15.45,4.71,9.12,1.92,1.35,4.85,3.06,3.24,2.31
967,-37.82549,144.98161000000002,2018,8,25,66.26,3.66,16.34,4.89,9.59,0.75,0.54,4.36,2.55,1.81,1.31
968,-37.82549,144.98161000000002,2018,8,26,82.56,5.57,14.34,3.63,8.36,1.17,0.87,7.95,5.57,4.83,3.48
969,-37.82549,144.98161000000002,2018,8,27,75.17,2.5,10.87,3.67,6.55,3.95,2.48,6.95,5.94,6.27,4.3
970,-37.82549,144.98161000000002,2018,8,28,73.43,1.82,11.3,2.56,6.19,2.24,1.58,5.51,3.92,3.65,2.58
971,-37.82549,144.98161000000002,2018,8,29,63.69,0.18,13.1,1.17,6.52,1.22,1.04,5.89,3.39,2.81,2.02
972,-37.82549,144.98161000000002,2018,8,30,63.05,0.81,10.75,3.74,7.33,6.16,3.53,12.14,7.82,8.43,5.8
973,-37.82549,144.98161000000002,2018,8,31,69.92,4.7,12.23,7.59,9.87,6.54,3.84,13.37,8.84,8.77,5.61
974,-37.82549,144.98161000000002,2018,9,1,85.61,6.1,11.88,3.86,8.38,5.31,3.14,8.4,6.61,7.28,4.96
975,-37.82549,144.98161000000002,2018,9,2,81.51,3.8,10.9,3.19,6.73,4.72,2.79,6.1,5.07,5.63,3.79
976,-37.82549,144.98161000000002,2018,9,3,77.76,3.81,13.07,3.64,7.41,2.92,2.36,6.0,3.87,4.33,3.02
977,-37.82549,144.98161000000002,2018,9,4,72.12,4.7,16.61,2.49,9.43,2.0,1.44,5.7,4.05,3.98,2.75
978,-37.82549,144.98161000000002,2018,9,5,66.81,6.07,17.05,6.53,11.99,5.71,3.31,11.54,8.81,9.25,6.05
979,-37.82549,144.98161000000002,2018,9,6,76.6,8.74,16.29,7.86,12.71,4.77,2.55,13.4,10.17,9.42,6.44
980,-37.82549,144.98161000000002,2018,9,7,76.96,5.09,13.82,5.94,8.88,2.36,1.58,6.15,4.05,4.58,3.13
981,-37.82549,144.98161000000002,2018,9,8,67.07,3.77,14.98,4.36,9.52,0.23,0.23,8.81,5.32,4.16,2.77
982,-37.82549,144.98161000000002,2018,9,9,77.33,7.88,17.21,7.5,11.68,4.42,2.56,10.84,8.32,7.89,5.26
983,-37.82549,144.98161000000002,2018,9,10,79.5,8.68,18.44,7.06,12.1,0.26,0.19,5.0,3.35,3.27,2.21
984,-37.82549,144.98161000000002,2018,9,11,59.66,6.84,22.02,7.14,14.53,4.91,2.79,13.66,9.76,10.24,6.84
985,-37.82549,144.98161000000002,2018,9,12,64.67,4.74,16.05,6.87,11.09,5.49,3.0,10.33,6.6,7.16,4.84
986,-37.82549,144.98161000000002,2018,9,13,66.92,5.3,18.37,4.96,11.16,5.2,3.18,6.52,4.91,5.78,3.81
987,-37.82549,144.98161000000002,2018,9,14,49.62,3.04,20.21,6.47,13.37,6.89,3.83,13.11,8.95,9.88,6.6
988,-37.82549,144.98161000000002,2018,9,15,63.22,3.07,14.26,4.77,9.67,8.59,5.94,14.43,11.39,11.38,8.42
989,-37.82549,144.98161000000002,2018,9,16,70.95,2.97,12.95,3.16,7.86,4.07,2.38,8.47,5.76,5.62,3.91
990,-37.82549,144.98161000000002,2018,9,17,60.13,2.81,16.57,3.63,10.15,5.54,3.25,10.2,7.36,8.02,5.39
991,-37.82549,144.98161000000002,2018,9,18,51.9,2.14,18.32,6.96,11.69,5.52,3.05,14.04,10.7,10.68,7.61
992,-37.82549,144.98161000000002,2018,9,19,75.01,4.07,12.8,5.04,8.2,2.91,1.97,7.15,5.8,5.37,3.85
993,-37.82549,144.98161000000002,2018,9,20,70.37,4.59,16.66,3.06,9.66,3.54,2.26,4.88,3.8,4.29,3.0
994,-37.82549,144.98161000000002,2018,9,21,72.5,7.04,18.53,5.96,11.77,0.48,0.39,4.31,3.44,3.03,2.24
995,-37.82549,144.98161000000002,2018,9,22,72.94,7.33,19.3,5.94,11.98,0.95,0.7,5.56,4.59,4.13,2.96
996,-37.82549,144.98161000000002,2018,9,23,73.64,5.34,13.31,6.92,9.78,3.27,1.97,8.44,7.19,7.17,5.26
997,-37.82549,144.98161000000002,2018,9,24,69.58,4.37,15.4,4.28,9.61,5.15,3.18,7.24,5.76,6.19,4.45
998,-37.82549,144.98161000000002,2018,9,25,73.07,4.59,13.77,5.04,9.11,4.11,3.04,6.74,5.46,5.63,4.06
999,-37.82549,144.98161000000002,2018,9,26,59.39,2.94,18.37,3.69,10.47,0.57,0.73,5.17,3.87,3.32,2.32
1000,-37.82549,144.98161000000002,2018,9,27,52.03,4.06,22.36,7.53,13.73,3.56,2.29,11.23,8.62,7.68,5.21
1001,-37.82549,144.98161000000002,2018,9,28,82.16,6.47,12.65,5.07,9.35,3.08,1.99,7.02,5.17,5.59,3.93
1002,-37.82549,144.98161000000002,2018,9,29,70.18,3.31,14.09,3.43,8.37,4.07,2.51,6.61,5.37,5.53,3.93
1003,-37.82549,144.98161000000002,2018,9,30,70.31,5.23,17.39,5.33,10.34,0.55,0.58,5.41,3.15,3.21,2.19
1004,-37.82549,144.98161000000002,2018,10,1,52.56,3.66,22.12,4.91,13.13,0.78,0.48,5.49,4.4,3.56,2.54
1005,-37.82549,144.98161000000002,2018,10,2,52.23,5.76,22.03,9.08,15.49,3.38,2.17,11.31,6.57,6.75,4.31
1006,-37.82549,144.98161000000002,2018,10,3,70.09,8.08,16.72,8.68,13.36,4.42,2.49,10.29,6.24,6.29,4.44
1007,-37.82549,144.98161000000002,2018,10,4,70.47,6.05,15.57,7.93,11.17,6.58,4.14,7.86,6.65,7.15,5.37
1008,-37.82549,144.98161000000002,2018,10,5,70.27,6.93,18.79,7.56,12.12,2.54,1.67,6.55,5.36,5.54,4.05
1009,-37.82549,144.98161000000002,2018,10,6,59.96,7.05,23.14,6.21,14.68,0.26,0.16,6.14,4.99,3.33,2.31
1010,-37.82549,144.98161000000002,2018,10,7,53.05,6.94,24.49,9.52,16.51,0.35,0.4,5.36,2.69,2.67,1.8
1011,-37.82549,144.98161000000002,2018,10,8,51.01,7.95,26.73,11.96,18.23,0.36,0.34,6.7,4.02,3.4,2.18
1012,-37.82549,144.98161000000002,2018,10,9,89.19,11.15,15.88,9.75,12.9,2.46,1.59,8.74,7.0,5.53,4.03
1013,-37.82549,144.98161000000002,2018,10,10,64.34,4.91,16.71,6.79,11.34,7.28,4.58,10.86,8.88,9.4,7.16
1014,-37.82549,144.98161000000002,2018,10,11,64.07,5.08,19.43,5.18,11.58,1.67,1.51,7.33,5.97,4.87,3.53
1015,-37.82549,144.98161000000002,2018,10,12,59.0,6.31,22.57,6.52,14.15,1.92,1.53,6.35,4.59,4.33,2.98
1016,-37.82549,144.98161000000002,2018,10,13,54.55,6.78,23.46,8.76,15.89,2.34,1.59,9.05,7.13,5.13,3.51
1017,-37.82549,144.98161000000002,2018,10,14,55.78,9.23,25.16,11.22,18.15,5.23,2.89,11.59,8.84,8.71,5.62
1018,-37.82549,144.98161000000002,2018,10,15,55.25,10.72,25.28,15.39,19.9,8.36,4.88,12.53,8.88,10.4,6.83
1019,-37.82549,144.98161000000002,2018,10,16,79.75,14.38,20.0,15.62,17.89,4.11,2.09,12.49,8.27,9.2,6.16
1020,-37.82549,144.98161000000002,2018,10,17,77.88,11.9,20.12,11.88,15.71,4.55,2.63,6.96,5.51,5.99,3.94
1021,-37.82549,144.98161000000002,2018,10,18,78.4,11.27,19.06,11.65,14.96,4.42,2.22,7.51,5.88,5.98,4.06
1022,-37.82549,144.98161000000002,2018,10,19,53.17,9.01,26.6,9.7,18.69,4.49,2.45,10.97,7.59,8.4,5.56
1023,-37.82549,144.98161000000002,2018,10,20,73.24,7.6,17.26,7.92,12.19,3.34,2.64,9.04,6.74,6.03,4.36
1024,-37.82549,144.98161000000002,2018,10,21,71.1,7.62,19.34,7.0,12.66,2.28,2.04,4.98,3.23,3.65,2.57
1025,-37.82549,144.98161000000002,2018,10,22,45.54,5.53,26.07,8.4,17.46,3.26,1.84,11.05,7.88,8.02,5.37
1026,-37.82549,144.98161000000002,2018,10,23,65.59,7.03,17.87,7.99,13.27,2.77,1.52,7.86,6.6,5.31,4.02
1027,-37.82549,144.98161000000002,2018,10,24,61.48,3.79,16.78,6.18,10.85,5.2,3.2,6.61,5.7,6.03,4.37
1028,-37.82549,144.98161000000002,2018,10,25,60.0,5.18,21.02,6.74,12.69,1.16,0.8,6.09,4.91,4.16,3.07
1029,-37.82549,144.98161000000002,2018,10,26,67.51,7.2,19.41,8.3,13.01,1.08,0.75,5.81,5.06,4.7,3.5
1030,-37.82549,144.98161000000002,2018,10,27,68.75,7.3,19.07,7.54,12.83,0.75,0.53,9.7,8.02,6.76,5.11
1031,-37.82549,144.98161000000002,2018,10,28,59.19,3.49,17.15,5.89,11.1,4.43,3.45,6.83,5.49,5.89,4.42
1032,-37.82549,144.98161000000002,2018,10,29,60.85,5.0,19.73,6.85,12.28,2.1,1.5,6.01,4.77,4.36,3.26
1033,-37.82549,144.98161000000002,2018,10,30,52.53,6.31,24.95,7.63,15.98,2.27,1.47,5.51,4.31,4.27,2.98
1034,-37.82549,144.98161000000002,2018,10,31,72.12,10.77,22.99,10.66,15.71,1.45,0.82,5.09,4.43,2.64,2.22
1035,-37.82549,144.98161000000002,2018,11,1,48.1,10.94,32.12,12.35,22.44,1.72,1.09,13.64,9.11,7.24,4.74
1036,-37.82549,144.98161000000002,2018,11,2,53.25,11.88,28.01,13.4,21.74,9.34,4.67,16.41,12.08,12.07,8.27
1037,-37.82549,144.98161000000002,2018,11,3,54.91,5.91,20.9,9.75,14.85,3.42,1.97,9.73,7.21,7.42,5.56
1038,-37.82549,144.98161000000002,2018,11,4,62.17,8.59,22.8,8.87,15.74,0.43,0.29,5.45,4.23,3.06,2.22
1039,-37.82549,144.98161000000002,2018,11,5,64.99,13.29,26.1,14.7,19.97,3.85,2.02,10.61,8.06,7.18,4.86
1040,-37.82549,144.98161000000002,2018,11,6,79.02,13.15,21.69,10.32,16.77,0.31,0.44,8.06,6.51,4.61,3.16
1041,-37.82549,144.98161000000002,2018,11,7,65.08,4.77,15.41,7.43,11.02,5.14,3.01,8.04,6.73,6.71,4.86
1042,-37.82549,144.98161000000002,2018,11,8,60.05,4.21,17.92,5.64,11.65,1.72,1.13,6.78,4.78,5.05,3.63
1043,-37.82549,144.98161000000002,2018,11,9,60.31,6.02,19.09,8.15,13.5,0.05,0.03,6.54,5.41,3.71,2.83
1044,-37.82549,144.98161000000002,2018,11,10,60.34,7.49,21.97,9.29,15.05,0.69,0.49,6.13,4.74,3.19,2.57
1045,-37.82549,144.98161000000002,2018,11,11,63.8,8.22,22.1,9.75,14.95,2.29,2.3,5.33,4.06,3.6,2.88
1046,-37.82549,144.98161000000002,2018,11,12,49.72,8.73,29.47,10.04,19.49,2.09,1.43,7.11,3.67,4.33,2.78
1047,-37.82549,144.98161000000002,2018,11,13,53.82,11.58,27.17,16.31,21.24,1.67,0.96,11.45,8.18,8.21,5.3
1048,-37.82549,144.98161000000002,2018,11,14,79.75,12.83,21.62,12.03,16.3,2.49,2.1,6.61,5.87,3.96,3.29
1049,-37.82549,144.98161000000002,2018,11,15,64.73,6.7,17.94,8.81,13.12,5.52,3.31,8.01,7.13,7.01,5.31
1050,-37.82549,144.98161000000002,2018,11,16,58.57,5.44,21.19,7.9,13.34,1.98,1.52,7.43,6.63,4.81,3.73
1051,-37.82549,144.98161000000002,2018,11,17,60.73,5.92,19.66,7.24,13.28,6.26,3.59,8.57,7.46,7.33,5.52
1052,-37.82549,144.98161000000002,2018,11,18,55.28,8.6,26.64,8.4,17.62,0.77,0.3,6.54,4.07,3.88,2.64
1053,-37.82549,144.98161000000002,2018,11,19,43.61,8.75,29.32,13.56,21.7,4.78,2.69,9.81,7.68,7.25,4.83
1054,-37.82549,144.98161000000002,2018,11,20,64.74,14.2,25.89,15.08,20.98,1.79,1.04,11.5,7.46,6.77,4.55
1055,-37.82549,144.98161000000002,2018,11,21,62.63,8.25,22.28,10.17,15.26,1.92,1.65,8.1,6.12,5.25,4.01
1056,-37.82549,144.98161000000002,2018,11,22,77.0,6.74,13.46,8.1,10.58,2.05,1.79,11.9,8.99,6.07,4.57
1057,-37.82549,144.98161000000002,2018,11,23,86.49,9.02,13.3,9.28,11.2,9.45,7.04,12.33,9.68,11.27,8.71
1058,-37.82549,144.98161000000002,2018,11,24,77.37,9.73,17.36,10.87,13.58,5.3,3.24,9.27,6.99,7.36,5.64
1059,-37.82549,144.98161000000002,2018,11,25,74.06,9.7,19.37,10.29,14.2,4.26,2.69,6.8,5.88,5.4,4.08
1060,-37.82549,144.98161000000002,2018,11,26,71.74,10.09,20.22,11.06,15.09,2.56,2.51,5.57,3.8,4.1,3.18
1061,-37.82549,144.98161000000002,2018,11,27,75.38,10.77,20.96,10.88,15.04,2.2,2.24,7.09,5.88,4.85,3.96
1062,-37.82549,144.98161000000002,2018,11,28,75.63,11.54,20.64,12.31,15.78,6.84,4.55,9.81,8.32,8.28,6.53
1063,-37.82549,144.98161000000002,2018,11,29,74.96,10.7,19.4,11.76,15.05,4.6,3.24,6.79,4.98,5.45,4.33
1064,-37.82549,144.98161000000002,2018,11,30,64.78,9.37,23.01,10.89,15.92,2.34,1.6,6.07,5.54,4.1,3.18
1065,-37.82549,144.98161000000002,2018,12,1,43.35,7.81,29.66,9.05,20.76,2.62,1.73,14.15,9.04,8.73,6.04
1066,-37.82549,144.98161000000002,2018,12,2,59.17,7.41,19.18,11.23,15.26,6.71,3.84,12.12,8.29,8.78,6.57
1067,-37.82549,144.98161000000002,2018,12,3,67.5,9.55,21.49,10.09,15.47,6.91,4.26,11.82,9.33,9.46,6.98
1068,-37.82549,144.98161000000002,2018,12,4,70.3,10.3,21.78,11.12,15.62,4.03,3.14,6.71,5.29,5.28,4.02
1069,-37.82549,144.98161000000002,2018,12,5,63.5,10.22,25.32,10.26,17.12,1.5,1.58,5.03,3.56,3.52,2.63
1070,-37.82549,144.98161000000002,2018,12,6,48.01,12.49,33.4,12.38,24.16,0.87,0.63,10.15,7.21,6.69,4.44
1071,-37.82549,144.98161000000002,2018,12,7,42.03,13.43,34.64,21.23,27.49,4.04,2.28,14.09,10.6,10.13,6.84
1072,-37.82549,144.98161000000002,2018,12,8,63.08,15.76,30.35,14.87,23.05,1.41,0.93,7.23,5.73,4.08,3.04
1073,-37.82549,144.98161000000002,2018,12,9,73.14,12.91,25.19,13.39,17.71,0.92,1.15,5.48,4.47,3.29,2.82
1074,-37.82549,144.98161000000002,2018,12,10,63.96,9.64,22.11,11.57,16.39,3.89,2.55,6.71,6.16,5.87,4.54
1075,-37.82549,144.98161000000002,2018,12,11,59.95,10.04,26.06,11.37,17.85,2.1,1.57,5.32,4.79,4.21,3.37
1076,-37.82549,144.98161000000002,2018,12,12,56.85,14.1,31.44,14.11,23.02,0.23,0.15,8.66,6.78,4.77,3.48
1077,-37.82549,144.98161000000002,2018,12,13,88.17,15.39,19.37,15.48,17.38,2.68,1.67,9.89,8.25,5.92,4.51
1078,-37.82549,144.98161000000002,2018,12,14,84.82,15.78,21.68,15.95,18.37,1.52,0.99,5.96,3.75,3.6,2.43
1079,-37.82549,144.98161000000002,2018,12,15,70.19,14.0,25.36,15.59,19.49,1.31,0.79,8.56,6.61,4.82,3.35
1080,-37.82549,144.98161000000002,2018,12,16,74.99,13.28,20.75,14.12,17.71,1.06,0.64,6.88,5.57,4.36,3.16
1081,-37.82549,144.98161000000002,2018,12,17,75.67,13.48,24.03,12.82,17.77,1.5,1.01,6.45,5.91,4.37,3.63
1082,-37.82549,144.98161000000002,2018,12,18,71.72,11.83,22.26,13.24,16.9,3.67,2.71,5.84,4.46,4.89,3.72
1083,-37.82549,144.98161000000002,2018,12,19,66.49,13.83,25.89,14.02,20.17,0.76,0.52,4.36,3.46,2.53,1.81
1084,-37.82549,144.98161000000002,2018,12,20,76.02,13.68,22.5,13.44,17.91,0.22,0.21,9.64,8.13,6.12,5.03
1085,-37.82549,144.98161000000002,2018,12,21,79.23,12.22,21.28,12.72,15.78,5.83,4.47,10.48,8.75,7.68,6.16
1086,-37.82549,144.98161000000002,2018,12,22,68.51,9.32,19.67,11.16,14.99,4.59,2.64,8.29,7.32,7.42,5.75
1087,-37.82549,144.98161000000002,2018,12,23,54.63,8.57,26.24,9.98,17.78,0.71,0.48,5.28,3.49,2.7,1.94
1088,-37.82549,144.98161000000002,2018,12,24,43.68,9.77,31.77,12.93,22.8,1.29,0.87,7.2,5.56,5.19,3.63
1089,-37.82549,144.98161000000002,2018,12,25,59.64,12.5,30.84,14.02,20.53,0.28,0.61,7.71,6.96,4.36,3.5
1090,-37.82549,144.98161000000002,2018,12,26,58.24,11.4,28.7,12.23,19.76,1.14,1.41,5.5,4.02,3.46,2.77
1091,-37.82549,144.98161000000002,2018,12,27,40.46,11.95,37.1,16.75,26.51,1.75,1.05,9.76,7.21,5.15,3.63
1092,-37.82549,144.98161000000002,2018,12,28,43.62,13.22,36.11,19.7,26.62,1.34,0.86,10.94,8.09,5.61,4.01
1093,-37.82549,144.98161000000002,2018,12,29,70.96,16.22,25.52,17.65,21.62,0.81,0.64,9.02,6.44,3.56,2.6
1094,-37.82549,144.98161000000002,2018,12,30,78.99,14.84,24.9,14.47,18.51,1.6,1.45,6.58,6.1,3.62,3.32
1095,-37.82549,144.98161000000002,2018,12,31,68.45,13.6,28.32,14.03,19.47,0.93,1.07,6.54,5.62,3.65,3.15
