,LAT,LON,YEAR,MO,DY,relative_humidity,dew_temp,max_temp,min_temp,temp2m,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
1299,-37.82549,144.98161000000002,2019,7,23,79.34,5.96,12.05,6.91,9.34,8.26,5.3,14.3,10.43,10.85,7.82
1300,-37.82549,144.98161000000002,2019,7,24,86.12,5.81,13.05,3.79,8.0,5.62,3.05,7.51,5.8,6.65,4.26
1301,-37.82549,144.98161000000002,2019,7,25,81.5,6.88,14.24,6.32,9.89,5.77,3.4,8.29,5.92,7.2,4.72
1302,-37.82549,144.98161000000002,2019,7,26,87.28,7.48,12.28,8.0,9.5,1.19,0.81,8.69,6.13,4.7,3.33
1303,-37.82549,144.98161000000002,2019,7,27,89.09,7.63,12.41,7.06,9.35,1.2,0.85,6.45,4.81,3.26,2.24
1304,-37.82549,144.98161000000002,2019,7,28,80.41,5.69,13.54,5.51,8.87,1.42,1.1,3.56,2.56,2.55,1.77
1305,-37.82549,144.98161000000002,2019,7,29,85.15,6.9,13.07,6.63,9.27,2.56,1.68,6.28,4.35,4.31,2.86
1306,-37.82549,144.98161000000002,2019,7,30,80.67,4.0,10.76,3.76,7.09,4.87,2.96,6.1,4.73,5.52,3.67
1307,-37.82549,144.98161000000002,2019,7,31,83.8,4.6,12.15,3.53,7.16,1.54,1.38,4.66,2.76,2.96,2.04
1308,-37.82549,144.98161000000002,2019,8,1,84.79,5.91,12.21,5.54,8.33,2.37,1.58,5.42,4.07,4.32,2.83
1309,-37.82549,144.98161000000002,2019,8,2,84.68,6.07,12.74,5.27,8.51,3.4,2.36,6.34,3.59,4.5,2.92
1310,-37.82549,144.98161000000002,2019,8,3,89.4,7.13,13.43,4.96,8.8,4.73,2.62,7.36,5.72,6.13,3.89
1311,-37.82549,144.98161000000002,2019,8,4,84.66,6.47,12.35,6.63,8.91,1.06,0.62,4.44,2.53,2.37,1.6
1312,-37.82549,144.98161000000002,2019,8,5,77.21,4.83,14.15,5.04,8.56,4.6,2.72,8.81,5.53,6.02,3.88
1313,-37.82549,144.98161000000002,2019,8,6,72.71,3.79,12.86,4.86,8.36,7.77,5.17,11.03,8.7,9.2,6.51
1314,-37.82549,144.98161000000002,2019,8,7,80.38,5.28,11.92,5.44,8.45,1.93,0.87,7.47,4.84,4.78,3.19
1315,-37.82549,144.98161000000002,2019,8,8,82.96,4.76,10.01,5.55,7.46,4.17,2.48,15.03,11.16,9.06,6.7
1316,-37.82549,144.98161000000002,2019,8,9,84.49,3.99,8.08,3.62,6.43,6.29,3.87,18.13,13.71,12.18,8.91
1317,-37.82549,144.98161000000002,2019,8,10,89.01,4.74,10.18,3.36,6.45,6.52,3.93,11.19,8.88,9.09,6.62
1318,-37.82549,144.98161000000002,2019,8,11,89.55,5.73,10.57,4.44,7.36,7.84,5.68,11.22,8.79,9.03,6.68
1319,-37.82549,144.98161000000002,2019,8,12,84.2,5.36,11.22,5.37,7.87,4.92,2.84,8.07,5.67,6.14,4.33
1320,-37.82549,144.98161000000002,2019,8,13,91.38,7.1,12.37,5.19,8.44,1.55,1.08,5.93,4.07,3.91,2.61
1321,-37.82549,144.98161000000002,2019,8,14,83.62,5.71,12.95,4.71,8.32,2.43,1.65,8.21,4.99,4.9,3.21
1322,-37.82549,144.98161000000002,2019,8,15,66.81,3.15,14.91,3.87,8.93,8.87,4.92,11.41,8.97,10.2,7.12
1323,-37.82549,144.98161000000002,2019,8,16,73.99,5.27,13.59,5.82,9.64,5.55,3.04,13.41,9.59,9.29,6.54
1324,-37.82549,144.98161000000002,2019,8,17,81.2,5.36,13.92,5.2,8.39,2.15,1.58,7.92,4.67,4.28,2.72
1325,-37.82549,144.98161000000002,2019,8,18,75.68,4.62,14.91,4.95,8.64,8.35,5.1,13.42,10.17,10.82,7.91
1326,-37.82549,144.98161000000002,2019,8,19,82.32,4.1,10.49,4.39,6.9,8.25,5.0,10.44,8.07,9.01,6.34
1327,-37.82549,144.98161000000002,2019,8,20,84.01,7.2,13.52,5.49,9.77,8.64,5.24,11.73,8.86,10.36,7.19
1328,-37.82549,144.98161000000002,2019,8,21,80.68,7.92,12.61,10.07,11.1,9.95,6.69,13.88,9.78,11.58,8.28
1329,-37.82549,144.98161000000002,2019,8,22,75.49,4.9,12.39,4.47,8.96,3.33,2.27,13.36,9.49,8.7,6.27
1330,-37.82549,144.98161000000002,2019,8,23,74.06,3.41,14.39,2.79,7.71,2.6,1.86,8.91,6.44,5.71,3.87
1331,-37.82549,144.98161000000002,2019,8,24,70.53,4.43,16.58,3.85,9.47,8.17,5.41,12.5,9.58,10.11,7.19
1332,-37.82549,144.98161000000002,2019,8,25,79.9,4.25,11.63,4.36,7.48,3.4,2.28,7.35,5.34,5.3,3.75
1333,-37.82549,144.98161000000002,2019,8,26,80.79,4.96,13.05,4.28,8.05,1.95,1.26,5.32,3.5,3.78,2.63
1334,-37.82549,144.98161000000002,2019,8,27,82.27,5.69,14.33,3.92,8.54,3.35,1.97,6.0,4.07,4.34,2.95
1335,-37.82549,144.98161000000002,2019,8,28,89.39,5.62,11.32,4.27,7.27,6.08,3.53,9.39,7.31,7.39,5.02
1336,-37.82549,144.98161000000002,2019,8,29,78.92,3.2,11.77,3.15,6.58,4.8,2.98,6.69,5.43,5.94,4.06
1337,-37.82549,144.98161000000002,2019,8,30,72.78,3.28,14.6,2.43,7.82,0.18,0.07,4.37,2.78,2.04,1.41
1338,-37.82549,144.98161000000002,2019,8,31,67.51,3.48,16.15,2.74,9.13,4.53,2.95,9.92,7.71,7.61,4.93
1339,-37.82549,144.98161000000002,2019,9,1,77.98,6.65,15.9,7.22,10.29,6.57,3.51,9.87,7.38,8.02,5.3
1340,-37.82549,144.98161000000002,2019,9,2,79.47,7.16,16.14,6.49,10.54,0.28,0.44,7.21,4.36,5.1,3.05
1341,-37.82549,144.98161000000002,2019,9,3,67.99,6.49,19.36,6.43,12.15,0.25,0.16,8.9,5.14,3.52,2.24
1342,-37.82549,144.98161000000002,2019,9,4,77.27,7.41,17.33,5.58,11.21,0.76,0.51,7.04,5.39,3.85,2.72
1343,-37.82549,144.98161000000002,2019,9,5,81.81,9.35,18.03,8.3,12.36,2.73,1.8,5.47,3.92,3.83,2.46
1344,-37.82549,144.98161000000002,2019,9,6,85.16,7.42,12.39,7.94,9.8,2.69,1.31,12.29,8.92,7.07,5.01
1345,-37.82549,144.98161000000002,2019,9,7,79.81,5.09,11.49,6.3,8.36,8.24,5.2,13.35,9.83,10.6,7.69
1346,-37.82549,144.98161000000002,2019,9,8,84.37,6.08,13.53,5.94,8.57,5.64,3.91,11.12,8.68,8.66,6.13
1347,-37.82549,144.98161000000002,2019,9,9,75.19,3.85,11.98,5.13,7.94,5.89,3.19,12.0,9.48,9.77,7.05
1348,-37.82549,144.98161000000002,2019,9,10,79.21,5.67,14.43,5.23,9.06,0.9,0.55,5.94,3.35,3.66,2.45
1349,-37.82549,144.98161000000002,2019,9,11,70.18,5.79,18.81,4.03,10.95,3.37,2.3,9.24,5.78,5.79,3.85
1350,-37.82549,144.98161000000002,2019,9,12,68.51,6.32,18.21,6.63,11.87,4.55,2.75,12.28,8.83,8.74,6.19
1351,-37.82549,144.98161000000002,2019,9,13,74.97,6.2,17.04,4.7,10.4,2.07,1.5,8.0,5.47,5.19,3.44
1352,-37.82549,144.98161000000002,2019,9,14,68.88,6.38,18.35,6.7,11.85,2.09,1.73,7.49,4.34,4.73,2.93
1353,-37.82549,144.98161000000002,2019,9,15,75.15,9.28,18.11,10.53,13.55,3.48,1.99,10.46,7.94,7.88,5.23
1354,-37.82549,144.98161000000002,2019,9,16,75.18,4.77,11.28,5.54,8.89,3.95,2.48,8.63,7.22,7.14,5.14
1355,-37.82549,144.98161000000002,2019,9,17,68.06,2.29,13.29,3.47,7.77,4.04,2.85,6.54,4.71,5.37,3.74
1356,-37.82549,144.98161000000002,2019,9,18,67.7,4.55,17.82,3.87,10.2,1.67,0.93,5.58,3.28,3.11,2.19
1357,-37.82549,144.98161000000002,2019,9,19,67.58,8.31,20.87,6.05,14.15,6.09,3.49,12.96,9.28,9.91,6.59
1358,-37.82549,144.98161000000002,2019,9,20,62.44,10.66,22.48,14.11,17.85,8.29,4.25,13.89,9.2,11.42,7.44
1359,-37.82549,144.98161000000002,2019,9,21,71.26,9.03,16.92,7.8,14.09,4.98,2.85,13.71,10.49,9.04,6.05
1360,-37.82549,144.98161000000002,2019,9,22,70.99,4.36,14.12,4.54,9.3,4.64,2.89,6.49,5.35,5.76,3.89
1361,-37.82549,144.98161000000002,2019,9,23,78.66,5.88,13.51,6.05,9.37,4.45,2.49,7.33,6.01,5.65,3.98
1362,-37.82549,144.98161000000002,2019,9,24,78.2,5.84,14.82,4.77,9.42,4.36,2.38,6.18,5.12,5.04,3.52
1363,-37.82549,144.98161000000002,2019,9,25,77.78,6.84,16.3,5.81,10.53,1.72,1.13,5.01,3.17,3.61,2.54
1364,-37.82549,144.98161000000002,2019,9,26,70.76,7.1,18.75,7.01,12.19,0.19,0.16,6.96,3.79,2.68,1.74
1365,-37.82549,144.98161000000002,2019,9,27,66.72,5.21,18.35,6.1,11.11,7.06,3.95,11.37,9.3,9.21,6.52
1366,-37.82549,144.98161000000002,2019,9,28,69.75,4.42,14.85,5.64,9.62,2.54,1.66,6.93,4.15,4.6,3.25
1367,-37.82549,144.98161000000002,2019,9,29,74.83,5.76,15.38,5.29,9.98,2.16,1.43,6.44,5.4,5.5,3.88
1368,-37.82549,144.98161000000002,2019,9,30,71.07,4.41,13.76,5.4,9.34,4.27,2.61,6.91,5.65,5.96,4.21
1369,-37.82549,144.98161000000002,2019,10,1,60.02,4.62,21.48,4.04,12.09,1.65,1.02,5.28,3.09,3.2,2.18
1370,-37.82549,144.98161000000002,2019,10,2,54.16,6.09,23.25,7.04,15.26,5.38,2.94,8.36,6.38,6.69,4.2
1371,-37.82549,144.98161000000002,2019,10,3,57.48,8.67,25.34,11.49,17.07,4.89,2.73,9.3,7.05,7.15,4.59
1372,-37.82549,144.98161000000002,2019,10,4,74.95,7.73,16.44,8.77,11.99,2.84,2.26,6.35,4.94,4.48,3.45
1373,-37.82549,144.98161000000002,2019,10,5,71.76,9.08,21.92,7.22,14.04,2.04,1.42,10.13,6.41,4.34,2.89
1374,-37.82549,144.98161000000002,2019,10,6,66.77,11.74,22.87,11.12,17.92,5.02,3.5,12.44,9.0,9.61,6.78
1375,-37.82549,144.98161000000002,2019,10,7,70.24,6.92,17.02,7.79,12.12,3.36,1.9,4.92,3.88,4.17,2.94
1376,-37.82549,144.98161000000002,2019,10,8,81.21,6.23,12.14,6.59,9.28,5.39,3.04,9.7,7.99,7.58,5.38
1377,-37.82549,144.98161000000002,2019,10,9,78.29,6.44,14.55,6.53,10.02,5.14,2.9,6.68,5.54,5.91,4.23
1378,-37.82549,144.98161000000002,2019,10,10,77.94,6.84,15.12,7.51,10.49,4.23,2.75,6.0,5.12,4.88,3.67
1379,-37.82549,144.98161000000002,2019,10,11,74.28,7.39,16.68,7.95,11.77,3.84,2.78,7.29,4.84,5.43,3.93
1380,-37.82549,144.98161000000002,2019,10,12,69.15,7.23,18.32,6.92,12.67,1.41,1.2,6.06,3.8,4.13,2.74
1381,-37.82549,144.98161000000002,2019,10,13,58.94,6.94,20.71,8.14,14.83,4.6,2.82,8.21,6.5,6.96,4.56
1382,-37.82549,144.98161000000002,2019,10,14,63.46,9.36,23.25,11.1,16.23,3.09,2.46,7.37,5.74,6.07,4.22
1383,-37.82549,144.98161000000002,2019,10,15,71.06,8.26,19.1,9.19,13.34,3.03,2.35,5.27,3.74,3.96,3.08
1384,-37.82549,144.98161000000002,2019,10,16,83.07,10.24,16.9,9.69,13.04,1.1,0.6,4.9,3.8,3.33,2.36
1385,-37.82549,144.98161000000002,2019,10,17,79.79,6.87,13.26,6.48,10.18,2.48,1.35,11.42,9.07,8.33,6.01
1386,-37.82549,144.98161000000002,2019,10,18,67.09,5.92,19.69,4.43,11.76,4.28,2.67,14.02,10.78,8.95,6.41
1387,-37.82549,144.98161000000002,2019,10,19,70.81,4.74,13.7,6.09,9.73,5.09,2.96,10.0,8.12,7.8,5.53
1388,-37.82549,144.98161000000002,2019,10,20,74.02,6.71,16.47,6.15,11.12,4.8,2.7,8.04,6.55,6.65,4.7
1389,-37.82549,144.98161000000002,2019,10,21,74.18,8.31,19.36,8.38,12.74,2.78,2.2,5.34,3.85,3.82,2.85
1390,-37.82549,144.98161000000002,2019,10,22,60.54,6.81,22.99,9.1,14.28,0.75,1.07,5.13,2.96,2.63,1.98
1391,-37.82549,144.98161000000002,2019,10,23,42.44,5.47,28.31,10.11,18.53,1.16,0.85,4.83,2.77,2.76,1.96
1392,-37.82549,144.98161000000002,2019,10,24,34.16,5.56,30.87,13.08,22.2,3.57,2.28,13.07,7.54,8.96,5.63
1393,-37.82549,144.98161000000002,2019,10,25,46.89,6.88,22.16,11.17,18.45,6.19,3.66,15.64,10.23,10.08,6.87
1394,-37.82549,144.98161000000002,2019,10,26,67.52,5.4,14.18,7.33,11.12,6.79,4.07,14.48,11.27,10.93,8.05
1395,-37.82549,144.98161000000002,2019,10,27,72.41,6.66,17.31,6.52,11.39,4.66,2.86,7.73,6.32,6.23,4.42
1396,-37.82549,144.98161000000002,2019,10,28,54.85,5.27,23.06,6.82,14.19,0.79,0.76,4.16,2.68,2.17,1.56
1397,-37.82549,144.98161000000002,2019,10,29,36.59,3.81,28.27,9.33,19.1,0.57,0.5,9.13,7.0,5.49,3.9
1398,-37.82549,144.98161000000002,2019,10,30,42.51,6.9,29.59,11.97,20.09,1.49,0.84,7.63,3.82,2.96,1.98
1399,-37.82549,144.98161000000002,2019,10,31,36.8,7.32,31.0,15.7,22.96,8.12,4.23,10.78,7.7,9.55,6.13
1400,-37.82549,144.98161000000002,2019,11,1,42.09,10.76,30.24,17.41,24.51,8.09,4.16,13.46,9.42,10.82,6.93
1401,-37.82549,144.98161000000002,2019,11,2,76.79,13.01,23.54,13.23,17.07,0.32,0.34,12.15,7.24,4.64,3.37
1402,-37.82549,144.98161000000002,2019,11,3,69.19,9.95,22.7,10.92,15.5,3.09,2.31,7.62,6.16,5.11,3.8
1403,-37.82549,144.98161000000002,2019,11,4,77.28,7.31,15.35,7.22,11.1,2.51,1.6,7.27,6.04,5.43,3.97
1404,-37.82549,144.98161000000002,2019,11,5,57.72,4.5,19.31,6.69,12.56,3.11,2.72,7.72,4.72,5.46,3.72
1405,-37.82549,144.98161000000002,2019,11,6,54.99,5.92,21.41,9.43,14.84,6.87,3.98,14.68,11.08,10.5,7.61
1406,-37.82549,144.98161000000002,2019,11,7,69.33,7.52,17.59,9.15,12.93,9.98,6.99,13.08,10.29,11.46,8.55
1407,-37.82549,144.98161000000002,2019,11,8,77.7,5.99,11.65,6.49,9.67,7.47,4.85,9.66,7.79,8.67,6.46
1408,-37.82549,144.98161000000002,2019,11,9,73.87,5.87,15.04,5.54,10.28,6.74,4.46,13.08,10.36,9.58,7.11
1409,-37.82549,144.98161000000002,2019,11,10,74.48,8.94,18.35,9.51,13.34,1.66,1.2,8.92,6.69,5.95,4.54
1410,-37.82549,144.98161000000002,2019,11,11,43.08,5.47,25.83,8.37,18.29,3.57,2.2,14.54,9.43,9.22,6.15
1411,-37.82549,144.98161000000002,2019,11,12,55.41,4.27,19.31,7.34,12.96,8.32,4.94,13.69,9.89,10.44,7.83
1412,-37.82549,144.98161000000002,2019,11,13,69.78,6.52,17.19,6.36,11.8,6.55,3.88,10.06,8.2,8.35,6.03
1413,-37.82549,144.98161000000002,2019,11,14,67.28,9.28,21.92,9.88,15.23,5.27,2.76,7.8,6.32,6.73,4.72
1414,-37.82549,144.98161000000002,2019,11,15,66.58,7.25,18.93,8.14,13.27,5.85,3.49,9.48,7.66,7.73,5.62
1415,-37.82549,144.98161000000002,2019,11,16,60.58,4.72,18.87,5.97,12.05,5.05,3.17,6.66,5.39,5.73,4.19
1416,-37.82549,144.98161000000002,2019,11,17,64.08,5.77,17.93,8.07,12.31,0.86,0.49,6.55,5.32,5.0,3.81
1417,-37.82549,144.98161000000002,2019,11,18,49.64,6.3,26.79,7.69,16.89,0.3,0.33,6.59,5.2,4.41,3.24
1418,-37.82549,144.98161000000002,2019,11,19,69.57,9.25,21.03,10.09,14.68,2.5,1.59,5.69,5.42,4.31,3.64
1419,-37.82549,144.98161000000002,2019,11,20,40.78,7.08,33.22,8.1,20.97,0.85,0.73,12.14,7.25,4.93,3.14
1420,-37.82549,144.98161000000002,2019,11,21,37.38,8.15,37.65,12.41,23.63,6.29,4.75,19.06,13.58,12.84,9.36
1421,-37.82549,144.98161000000002,2019,11,22,56.91,6.62,21.3,10.46,15.04,3.28,2.16,6.34,4.84,5.04,4.1
1422,-37.82549,144.98161000000002,2019,11,23,58.69,7.45,22.72,9.68,15.44,0.39,0.2,7.68,6.69,4.79,3.8
1423,-37.82549,144.98161000000002,2019,11,24,49.63,5.16,24.94,8.31,15.66,0.68,0.46,4.65,3.46,2.19,1.78
1424,-37.82549,144.98161000000002,2019,11,25,43.9,6.15,27.69,10.02,18.73,2.17,1.26,8.53,6.56,5.62,3.79
1425,-37.82549,144.98161000000002,2019,11,26,68.44,6.81,16.6,7.99,12.4,5.53,3.07,11.69,9.71,9.06,6.94
1426,-37.82549,144.98161000000002,2019,11,27,46.19,3.63,24.32,6.69,15.14,2.08,1.4,7.06,5.53,4.58,3.4
1427,-37.82549,144.98161000000002,2019,11,28,57.42,7.16,24.95,8.65,15.48,1.32,1.29,6.14,5.29,3.45,2.9
1428,-37.82549,144.98161000000002,2019,11,29,61.76,8.79,25.1,10.26,16.05,0.74,0.81,7.15,6.42,3.94,3.32
1429,-37.82549,144.98161000000002,2019,11,30,62.79,6.2,17.75,8.85,13.07,2.96,1.76,5.96,4.98,4.56,3.62
1430,-37.82549,144.98161000000002,2019,12,1,77.36,7.32,14.25,9.04,11.1,4.15,2.52,10.71,8.65,7.71,5.7
1431,-37.82549,144.98161000000002,2019,12,2,67.17,4.85,14.64,7.35,10.63,7.75,5.24,12.27,9.95,9.98,7.55
1432,-37.82549,144.98161000000002,2019,12,3,65.26,7.37,18.86,8.77,13.7,9.15,6.17,13.8,11.05,11.15,8.37
1433,-37.82549,144.98161000000002,2019,12,4,60.65,7.55,21.76,9.6,15.03,3.87,2.47,9.19,7.42,7.87,5.76
1434,-37.82549,144.98161000000002,2019,12,5,62.62,8.64,23.06,9.29,15.68,3.76,2.43,10.98,8.81,7.73,5.75
1435,-37.82549,144.98161000000002,2019,12,6,59.42,6.77,20.51,9.65,14.53,6.08,3.7,9.69,8.1,7.94,6.01
1436,-37.82549,144.98161000000002,2019,12,7,60.46,7.23,22.97,7.44,14.74,3.89,2.42,7.42,6.53,5.79,4.34
1437,-37.82549,144.98161000000002,2019,12,8,51.89,8.31,27.25,10.45,18.34,1.25,1.25,4.19,2.7,2.75,2.18
1438,-37.82549,144.98161000000002,2019,12,9,41.29,9.1,34.9,15.41,23.0,3.1,2.09,11.98,9.12,7.36,5.27
1439,-37.82549,144.98161000000002,2019,12,10,65.39,8.66,19.2,10.68,15.02,5.64,4.27,7.94,7.26,6.9,5.78
1440,-37.82549,144.98161000000002,2019,12,11,65.13,8.46,20.49,10.53,14.87,5.12,3.26,7.87,7.08,6.56,5.18
1441,-37.82549,144.98161000000002,2019,12,12,63.66,7.96,20.0,10.96,14.71,4.73,2.89,8.6,7.52,6.65,5.31
1442,-37.82549,144.98161000000002,2019,12,13,65.04,8.73,20.51,9.71,15.18,4.93,2.93,6.71,5.57,5.75,4.26
1443,-37.82549,144.98161000000002,2019,12,14,68.35,10.83,21.54,12.35,16.6,1.42,0.93,7.08,5.79,5.37,4.0
1444,-37.82549,144.98161000000002,2019,12,15,60.74,9.36,22.6,12.31,16.91,0.89,0.63,6.64,5.29,4.16,3.17
1445,-37.82549,144.98161000000002,2019,12,16,62.41,10.07,24.08,11.86,17.23,2.62,1.65,5.15,4.7,3.75,2.97
1446,-37.82549,144.98161000000002,2019,12,17,46.7,8.7,29.25,12.05,20.5,1.05,0.9,4.81,4.11,2.64,2.02
1447,-37.82549,144.98161000000002,2019,12,18,30.83,8.24,37.98,15.87,26.97,3.26,2.03,6.02,4.78,4.88,3.37
1448,-37.82549,144.98161000000002,2019,12,19,48.21,9.1,26.73,14.64,20.4,2.3,1.39,5.56,5.27,4.39,3.67
1449,-37.82549,144.98161000000002,2019,12,20,24.04,6.67,41.86,14.41,29.36,2.68,1.63,10.38,7.99,7.17,4.95
1450,-37.82549,144.98161000000002,2019,12,21,57.31,9.67,23.69,11.37,18.17,4.07,2.86,9.2,7.99,7.73,6.52
1451,-37.82549,144.98161000000002,2019,12,22,54.82,6.06,21.24,10.19,15.04,4.79,3.19,7.51,6.59,6.71,5.52
1452,-37.82549,144.98161000000002,2019,12,23,59.76,8.41,23.85,9.99,16.17,2.51,2.56,6.67,6.03,5.13,4.23
1453,-37.82549,144.98161000000002,2019,12,24,56.06,9.1,26.03,10.71,17.93,4.71,2.79,6.55,5.86,5.51,4.3
1454,-37.82549,144.98161000000002,2019,12,25,52.71,10.85,30.65,12.58,20.81,0.59,0.54,7.19,6.14,3.95,3.21
1455,-37.82549,144.98161000000002,2019,12,26,62.38,10.61,24.5,12.05,17.81,3.83,2.37,6.39,5.91,5.13,4.27
1456,-37.82549,144.98161000000002,2019,12,27,46.02,8.59,32.66,10.49,20.63,0.9,0.5,5.42,4.32,3.31,2.48
1457,-37.82549,144.98161000000002,2019,12,28,36.77,9.8,34.02,17.67,25.75,2.43,1.91,9.61,6.18,5.28,3.65
1458,-37.82549,144.98161000000002,2019,12,29,43.23,12.92,38.51,17.18,26.44,1.15,1.04,5.63,4.84,3.39,2.65
1459,-37.82549,144.98161000000002,2019,12,30,34.14,12.36,40.96,19.59,29.93,1.69,1.19,17.65,13.05,9.72,7.05
1460,-37.82549,144.98161000000002,2019,12,31,52.27,7.88,22.51,13.0,17.76,3.72,2.2,8.14,6.86,6.6,5.58
