,LAT,LON,YEAR,MO,DY,relative_humidity,dew_temp,max_temp,min_temp,temp2m,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
572,-37.82549,144.98161000000002,2017,7,26,87.23,6.91,12.31,5.96,8.92,2.2,1.57,9.97,6.93,6.95,4.78
573,-37.82549,144.98161000000002,2017,7,27,83.67,5.06,12.18,3.61,7.65,3.29,2.27,12.33,9.27,8.57,6.23
574,-37.82549,144.98161000000002,2017,7,28,78.32,5.3,13.24,6.12,8.91,3.25,1.85,9.26,6.18,6.54,4.21
575,-37.82549,144.98161000000002,2017,7,29,61.17,3.56,16.51,5.22,10.78,8.39,5.21,17.16,13.8,13.2,9.71
576,-37.82549,144.98161000000002,2017,7,30,77.63,6.14,14.54,7.07,9.95,3.07,2.06,9.47,7.35,6.85,4.61
577,-37.82549,144.98161000000002,2017,7,31,77.6,5.01,13.22,5.53,8.73,1.12,0.8,3.91,2.9,2.61,1.9
578,-37.82549,144.98161000000002,2017,8,1,82.74,5.69,14.13,5.08,8.48,0.4,0.29,4.73,2.84,2.16,1.52
579,-37.82549,144.98161000000002,2017,8,2,80.01,3.47,12.87,4.02,6.81,1.26,1.07,4.43,2.68,2.47,1.77
580,-37.82549,144.98161000000002,2017,8,3,90.04,4.5,9.04,3.71,6.07,2.36,1.55,4.94,2.93,3.28,2.19
581,-37.82549,144.98161000000002,2017,8,4,88.46,5.23,9.03,5.32,7.0,2.01,1.23,11.84,8.78,7.08,5.15
582,-37.82549,144.98161000000002,2017,8,5,77.15,4.56,11.51,6.51,8.35,8.93,6.24,14.35,10.59,11.29,8.4
583,-37.82549,144.98161000000002,2017,8,6,83.43,4.83,9.34,5.96,7.45,8.68,5.95,13.87,10.34,10.35,7.79
584,-37.82549,144.98161000000002,2017,8,7,90.02,5.59,9.45,5.56,7.11,7.18,4.25,9.66,6.92,8.09,5.74
585,-37.82549,144.98161000000002,2017,8,8,88.7,6.67,13.24,4.65,8.51,5.73,3.54,8.1,5.85,7.06,4.51
586,-37.82549,144.98161000000002,2017,8,9,81.08,7.18,15.29,6.54,10.29,4.79,2.98,9.6,6.78,6.73,4.56
587,-37.82549,144.98161000000002,2017,8,10,60.94,4.54,16.36,8.7,11.91,9.63,5.58,15.02,11.72,11.56,8.2
588,-37.82549,144.98161000000002,2017,8,11,71.77,5.39,13.9,6.54,10.27,7.6,4.62,13.1,9.3,10.33,7.19
589,-37.82549,144.98161000000002,2017,8,12,84.23,7.84,13.48,8.17,10.4,5.98,2.83,12.92,9.23,8.32,5.53
590,-37.82549,144.98161000000002,2017,8,13,66.65,4.31,16.72,4.66,10.34,5.73,3.38,10.54,6.9,7.92,5.07
591,-37.82549,144.98161000000002,2017,8,14,65.86,5.49,18.54,7.96,11.91,2.24,1.35,10.96,7.43,6.44,4.48
592,-37.82549,144.98161000000002,2017,8,15,86.81,10.43,17.56,7.71,12.68,6.6,3.52,14.27,10.57,10.79,7.5
593,-37.82549,144.98161000000002,2017,8,16,72.93,6.44,14.03,9.35,11.18,10.76,7.11,14.55,11.28,12.82,9.24
594,-37.82549,144.98161000000002,2017,8,17,83.07,6.59,11.66,7.15,9.31,7.75,5.84,13.56,9.84,10.58,7.74
595,-37.82549,144.98161000000002,2017,8,18,87.24,5.18,8.72,5.56,7.15,7.97,4.98,12.34,9.53,10.37,7.44
596,-37.82549,144.98161000000002,2017,8,19,77.92,3.13,10.59,3.92,6.71,4.33,2.8,8.0,5.22,6.05,4.12
597,-37.82549,144.98161000000002,2017,8,20,70.57,2.07,12.53,3.09,7.1,0.87,0.77,4.76,2.99,2.79,1.87
598,-37.82549,144.98161000000002,2017,8,21,82.26,3.57,9.97,4.47,6.45,3.95,2.23,6.58,5.35,5.43,3.6
599,-37.82549,144.98161000000002,2017,8,22,79.94,5.54,14.99,3.9,8.83,4.78,2.64,6.47,4.31,5.49,3.54
600,-37.82549,144.98161000000002,2017,8,23,85.72,7.14,14.6,6.15,9.42,4.87,3.11,9.31,7.18,6.87,4.66
601,-37.82549,144.98161000000002,2017,8,24,85.94,5.29,11.3,4.49,7.5,3.98,2.59,6.21,5.02,5.28,3.66
602,-37.82549,144.98161000000002,2017,8,25,79.21,4.37,13.52,2.5,7.81,2.87,1.78,4.47,3.28,3.72,2.64
603,-37.82549,144.98161000000002,2017,8,26,79.41,5.69,13.99,4.8,9.08,4.67,2.88,8.57,5.55,6.42,4.39
604,-37.82549,144.98161000000002,2017,8,27,76.09,2.92,9.66,3.87,6.93,6.29,3.54,10.5,8.43,8.76,6.19
605,-37.82549,144.98161000000002,2017,8,28,80.35,3.29,10.65,3.09,6.44,2.32,1.56,6.03,4.15,4.31,3.03
606,-37.82549,144.98161000000002,2017,8,29,80.67,4.31,12.47,3.7,7.44,2.92,1.95,5.54,3.32,4.01,2.8
607,-37.82549,144.98161000000002,2017,8,30,83.53,4.48,12.3,3.87,7.15,4.68,2.95,7.18,5.94,6.32,4.36
608,-37.82549,144.98161000000002,2017,8,31,68.83,2.53,14.27,3.49,7.92,2.82,2.08,4.28,3.14,3.43,2.48
609,-37.82549,144.98161000000002,2017,9,1,65.8,2.12,15.31,1.79,8.21,2.93,2.07,7.78,6.28,6.33,4.19
610,-37.82549,144.98161000000002,2017,9,2,64.8,5.03,16.88,6.67,11.67,7.79,4.68,13.86,9.61,10.08,7.03
611,-37.82549,144.98161000000002,2017,9,3,62.98,4.85,14.51,8.59,11.72,9.53,7.17,14.5,10.36,11.76,8.51
612,-37.82549,144.98161000000002,2017,9,4,78.6,3.78,9.33,5.05,7.3,10.19,7.16,12.74,9.98,11.25,8.27
613,-37.82549,144.98161000000002,2017,9,5,81.73,3.74,9.55,4.52,6.67,9.47,6.28,12.33,9.55,11.12,8.23
614,-37.82549,144.98161000000002,2017,9,6,84.75,5.78,12.68,4.18,8.25,7.23,4.11,10.8,8.47,9.06,6.31
615,-37.82549,144.98161000000002,2017,9,7,83.05,6.62,13.82,6.16,9.36,7.59,4.53,10.31,8.17,8.57,5.87
616,-37.82549,144.98161000000002,2017,9,8,75.42,3.58,12.14,4.22,7.72,6.39,3.63,10.2,8.12,7.89,5.38
617,-37.82549,144.98161000000002,2017,9,9,82.75,5.91,13.59,5.02,8.69,4.09,2.51,7.36,4.9,5.63,3.76
618,-37.82549,144.98161000000002,2017,9,10,75.88,5.49,15.48,5.31,9.53,1.89,1.18,6.19,3.5,3.04,2.02
619,-37.82549,144.98161000000002,2017,9,11,67.13,6.39,17.36,6.6,12.5,6.98,3.93,11.24,8.63,9.98,6.88
620,-37.82549,144.98161000000002,2017,9,12,78.79,10.21,19.88,10.69,13.86,2.0,1.19,11.16,8.23,6.24,3.93
621,-37.82549,144.98161000000002,2017,9,13,81.26,6.54,12.8,5.7,9.73,7.18,3.66,10.87,8.62,8.76,6.12
622,-37.82549,144.98161000000002,2017,9,14,81.15,5.62,12.6,4.77,8.76,7.83,5.55,10.64,8.18,9.13,6.54
623,-37.82549,144.98161000000002,2017,9,15,83.43,8.25,15.21,7.74,10.95,7.3,3.93,10.12,7.91,8.65,5.83
624,-37.82549,144.98161000000002,2017,9,16,73.41,3.73,12.13,5.42,8.36,4.57,2.73,8.9,7.21,7.37,5.3
625,-37.82549,144.98161000000002,2017,9,17,60.46,2.03,16.65,2.93,9.4,1.93,1.45,10.07,6.81,6.66,4.57
626,-37.82549,144.98161000000002,2017,9,18,56.55,2.32,18.42,5.62,11.12,10.27,7.16,15.71,12.36,12.51,9.19
627,-37.82549,144.98161000000002,2017,9,19,71.02,4.31,14.01,6.27,9.32,2.29,1.62,10.82,7.43,7.04,5.02
628,-37.82549,144.98161000000002,2017,9,20,68.14,5.17,17.65,4.82,10.87,1.32,1.0,7.94,5.65,5.64,3.77
629,-37.82549,144.98161000000002,2017,9,21,62.12,5.85,20.12,8.73,13.19,4.08,2.42,13.05,9.91,8.87,6.24
630,-37.82549,144.98161000000002,2017,9,22,68.88,9.16,22.92,8.7,14.87,1.51,1.12,8.9,5.3,4.66,3.04
631,-37.82549,144.98161000000002,2017,9,23,52.67,7.44,26.64,11.41,17.32,6.56,3.94,16.26,11.57,10.56,6.9
632,-37.82549,144.98161000000002,2017,9,24,67.42,6.7,16.08,10.02,12.62,6.67,4.1,14.86,11.3,11.61,8.51
633,-37.82549,144.98161000000002,2017,9,25,79.05,6.43,12.75,5.25,9.93,4.94,2.96,10.75,7.64,7.18,5.18
634,-37.82549,144.98161000000002,2017,9,26,68.07,3.93,15.94,3.71,9.56,0.82,0.97,4.81,2.91,2.88,1.96
635,-37.82549,144.98161000000002,2017,9,27,58.65,5.38,21.92,6.8,13.61,4.21,2.21,12.73,9.37,8.24,5.41
636,-37.82549,144.98161000000002,2017,9,28,69.17,5.99,16.01,7.18,11.46,4.89,2.96,9.23,6.22,7.0,4.78
637,-37.82549,144.98161000000002,2017,9,29,69.79,5.36,16.24,4.88,10.66,5.41,3.28,10.92,7.64,8.13,5.71
638,-37.82549,144.98161000000002,2017,9,30,65.94,4.73,15.5,6.51,10.89,4.92,2.95,11.53,7.99,8.44,6.07
639,-37.82549,144.98161000000002,2017,10,1,76.73,6.88,16.93,5.5,10.86,3.17,2.1,7.18,5.84,5.56,3.86
640,-37.82549,144.98161000000002,2017,10,2,75.29,7.19,18.37,6.47,11.42,1.57,1.4,4.99,2.88,3.01,2.11
641,-37.82549,144.98161000000002,2017,10,3,65.95,6.95,21.89,6.35,13.24,2.19,1.5,5.22,3.99,3.97,2.84
642,-37.82549,144.98161000000002,2017,10,4,62.51,8.73,24.76,8.03,15.89,2.39,1.41,7.89,4.06,3.93,2.51
643,-37.82549,144.98161000000002,2017,10,5,69.27,8.83,19.94,9.21,14.44,6.04,4.23,11.18,8.98,8.62,6.08
644,-37.82549,144.98161000000002,2017,10,6,75.08,6.71,14.74,8.8,10.94,4.29,2.64,9.92,7.46,7.66,5.76
645,-37.82549,144.98161000000002,2017,10,7,57.95,5.14,20.98,6.61,13.38,3.58,2.47,7.88,4.78,5.18,3.34
646,-37.82549,144.98161000000002,2017,10,8,63.81,9.77,23.21,12.27,17.17,3.53,1.78,14.08,10.62,8.88,5.98
647,-37.82549,144.98161000000002,2017,10,9,71.71,7.86,17.88,7.57,13.15,2.51,1.65,8.48,7.0,6.64,4.74
648,-37.82549,144.98161000000002,2017,10,10,59.65,4.94,20.33,6.22,12.66,0.69,0.75,4.25,2.75,2.07,1.54
649,-37.82549,144.98161000000002,2017,10,11,56.72,6.8,22.68,8.86,15.74,5.02,2.87,16.58,12.08,11.22,8.03
650,-37.82549,144.98161000000002,2017,10,12,65.06,6.18,18.24,7.75,12.64,6.51,4.01,10.32,7.84,8.44,6.0
651,-37.82549,144.98161000000002,2017,10,13,72.92,7.53,17.39,8.36,12.23,2.64,1.7,6.91,5.6,5.74,4.14
652,-37.82549,144.98161000000002,2017,10,14,72.52,7.3,18.66,7.15,12.1,2.09,1.41,5.4,4.5,3.82,2.89
653,-37.82549,144.98161000000002,2017,10,15,69.43,7.64,21.56,7.36,13.11,0.25,0.2,5.41,4.18,2.99,2.28
654,-37.82549,144.98161000000002,2017,10,16,60.91,10.08,27.37,8.59,17.74,0.99,0.67,5.61,4.45,3.43,2.42
655,-37.82549,144.98161000000002,2017,10,17,49.69,8.99,28.32,12.28,19.88,4.81,2.76,9.1,7.01,6.65,4.34
656,-37.82549,144.98161000000002,2017,10,18,48.29,9.52,28.89,12.85,20.94,6.42,3.44,10.3,7.9,8.55,5.48
657,-37.82549,144.98161000000002,2017,10,19,71.07,12.67,24.85,10.15,18.23,5.86,3.49,9.8,6.97,8.25,5.51
658,-37.82549,144.98161000000002,2017,10,20,62.38,4.84,16.59,8.17,11.89,5.87,3.3,9.35,7.98,8.03,5.87
659,-37.82549,144.98161000000002,2017,10,21,70.05,6.32,16.05,7.82,11.62,5.57,3.34,6.74,5.89,6.13,4.52
660,-37.82549,144.98161000000002,2017,10,22,80.59,9.08,16.96,9.07,12.32,4.09,2.34,7.11,6.11,5.88,4.35
661,-37.82549,144.98161000000002,2017,10,23,71.14,9.21,22.04,9.49,14.38,1.45,1.29,5.98,4.72,3.42,2.53
662,-37.82549,144.98161000000002,2017,10,24,70.47,10.13,22.61,10.77,15.49,0.46,0.23,5.12,3.85,2.84,2.18
663,-37.82549,144.98161000000002,2017,10,25,84.41,10.62,17.45,10.05,13.18,1.67,1.56,5.98,4.36,3.78,2.94
664,-37.82549,144.98161000000002,2017,10,26,73.99,8.23,18.05,9.41,12.77,4.07,2.49,6.55,5.95,5.92,4.62
665,-37.82549,144.98161000000002,2017,10,27,53.75,7.99,25.28,9.32,17.6,0.46,0.31,12.5,8.1,6.8,4.67
666,-37.82549,144.98161000000002,2017,10,28,67.29,10.17,20.67,11.99,16.48,1.24,1.0,11.9,7.7,4.08,2.85
667,-37.82549,144.98161000000002,2017,10,29,52.99,7.91,26.07,10.1,17.78,1.09,0.68,15.28,11.14,9.14,6.56
668,-37.82549,144.98161000000002,2017,10,30,72.18,4.77,13.2,5.6,9.55,3.29,2.7,7.62,6.29,5.8,4.4
669,-37.82549,144.98161000000002,2017,10,31,67.64,5.22,16.64,4.94,11.07,4.51,2.56,7.31,6.24,5.81,4.16
670,-37.82549,144.98161000000002,2017,11,1,77.12,9.18,17.48,9.52,13.13,5.21,2.87,6.85,5.85,6.16,4.39
671,-37.82549,144.98161000000002,2017,11,2,76.49,7.61,15.71,8.62,11.62,2.31,1.53,5.41,4.2,4.06,3.11
672,-37.82549,144.98161000000002,2017,11,3,64.9,3.94,15.49,5.89,10.42,2.3,1.45,8.98,7.67,6.65,4.92
673,-37.82549,144.98161000000002,2017,11,4,61.95,3.32,16.25,5.3,10.35,5.17,2.97,7.39,6.54,6.24,4.55
674,-37.82549,144.98161000000002,2017,11,5,64.36,4.61,15.85,6.86,11.13,4.06,2.83,7.22,5.98,5.35,4.08
675,-37.82549,144.98161000000002,2017,11,6,67.42,5.63,15.8,7.98,11.55,6.21,3.86,10.39,8.92,8.21,6.2
676,-37.82549,144.98161000000002,2017,11,7,65.96,5.29,15.84,8.51,11.53,7.2,4.25,9.4,7.67,8.12,6.13
677,-37.82549,144.98161000000002,2017,11,8,64.38,6.6,19.72,8.25,13.2,3.55,2.62,6.98,4.45,4.76,3.5
678,-37.82549,144.98161000000002,2017,11,9,61.76,7.56,23.78,8.17,14.91,0.89,1.13,6.49,5.29,3.75,2.96
679,-37.82549,144.98161000000002,2017,11,10,58.9,9.02,25.43,9.52,17.26,0.62,0.42,5.6,3.98,2.8,1.9
680,-37.82549,144.98161000000002,2017,11,11,55.09,9.63,27.48,12.47,18.96,0.54,0.53,7.21,5.82,3.67,2.71
681,-37.82549,144.98161000000002,2017,11,12,59.61,10.12,26.67,10.91,18.31,0.54,0.76,5.71,4.48,3.39,2.57
682,-37.82549,144.98161000000002,2017,11,13,48.5,10.13,31.75,11.58,21.56,1.17,0.89,6.27,3.87,3.25,2.25
683,-37.82549,144.98161000000002,2017,11,14,43.11,10.8,32.65,16.11,24.17,3.93,2.23,9.0,6.97,6.63,4.29
684,-37.82549,144.98161000000002,2017,11,15,55.49,11.93,28.38,16.17,21.43,3.28,2.3,10.69,8.15,7.77,5.5
685,-37.82549,144.98161000000002,2017,11,16,85.55,15.49,21.67,15.64,17.95,3.18,1.68,7.48,5.81,5.31,3.76
686,-37.82549,144.98161000000002,2017,11,17,65.9,12.05,24.29,13.28,18.66,1.25,0.77,5.44,4.32,3.68,2.57
687,-37.82549,144.98161000000002,2017,11,18,65.74,12.99,25.2,13.11,19.76,1.58,0.85,4.6,3.69,2.97,2.13
688,-37.82549,144.98161000000002,2017,11,19,63.59,14.04,28.06,15.01,21.23,2.26,1.7,6.01,4.71,4.25,2.88
689,-37.82549,144.98161000000002,2017,11,20,50.52,11.8,30.33,15.17,22.69,1.37,0.91,6.76,5.4,3.79,2.65
690,-37.82549,144.98161000000002,2017,11,21,43.31,10.29,31.53,15.48,23.75,0.86,0.59,5.85,4.63,3.99,2.65
691,-37.82549,144.98161000000002,2017,11,22,43.06,10.02,31.56,16.49,23.5,1.5,1.33,6.51,5.0,4.22,2.93
692,-37.82549,144.98161000000002,2017,11,23,43.38,10.25,32.04,15.04,23.66,0.48,0.27,6.5,5.11,3.32,2.38
693,-37.82549,144.98161000000002,2017,11,24,65.61,15.01,26.52,17.74,21.8,1.11,0.93,6.02,4.6,4.11,2.52
694,-37.82549,144.98161000000002,2017,11,25,65.92,16.12,29.48,17.07,22.88,0.66,0.26,6.63,5.17,3.85,2.55
695,-37.82549,144.98161000000002,2017,11,26,76.91,16.57,24.96,16.26,20.79,0.3,0.11,6.51,5.07,3.44,2.52
696,-37.82549,144.98161000000002,2017,11,27,76.04,12.77,21.41,13.08,17.07,5.01,3.14,6.41,5.83,5.88,4.82
697,-37.82549,144.98161000000002,2017,11,28,63.79,13.9,30.11,12.31,21.1,0.46,0.2,5.97,4.45,3.66,2.55
698,-37.82549,144.98161000000002,2017,11,29,47.69,14.47,34.75,18.21,26.52,1.86,1.51,8.38,6.18,5.28,3.4
699,-37.82549,144.98161000000002,2017,11,30,52.67,15.85,32.22,20.83,26.2,4.63,2.35,9.61,7.32,7.39,4.81
700,-37.82549,144.98161000000002,2017,12,1,81.02,15.83,23.56,14.17,19.34,5.11,3.79,9.43,6.85,7.23,5.33
701,-37.82549,144.98161000000002,2017,12,2,89.59,12.15,15.98,11.82,13.87,6.84,5.03,12.84,10.36,10.16,7.97
702,-37.82549,144.98161000000002,2017,12,3,74.26,8.48,15.99,10.83,13.01,6.74,4.08,11.08,8.73,9.8,7.57
703,-37.82549,144.98161000000002,2017,12,4,78.03,9.49,16.42,11.01,13.24,5.7,3.37,7.87,6.73,7.04,5.25
704,-37.82549,144.98161000000002,2017,12,5,75.73,10.98,19.88,10.45,15.25,5.08,3.17,6.74,5.84,5.92,4.41
705,-37.82549,144.98161000000002,2017,12,6,76.01,11.33,20.77,11.37,15.53,2.48,1.83,5.42,4.38,3.99,3.12
706,-37.82549,144.98161000000002,2017,12,7,72.13,10.38,21.95,9.9,15.41,0.97,0.68,8.41,6.61,3.9,2.95
707,-37.82549,144.98161000000002,2017,12,8,67.03,7.77,18.62,9.25,13.8,1.51,0.93,6.57,5.07,4.81,3.7
708,-37.82549,144.98161000000002,2017,12,9,70.45,10.89,22.29,10.46,16.36,3.47,2.09,8.07,6.52,6.05,4.38
709,-37.82549,144.98161000000002,2017,12,10,71.51,11.97,23.76,12.1,17.17,1.84,1.22,6.56,5.53,3.74,2.93
710,-37.82549,144.98161000000002,2017,12,11,72.0,11.7,22.3,12.46,16.77,3.17,2.3,6.04,5.2,4.44,3.54
711,-37.82549,144.98161000000002,2017,12,12,61.51,10.91,26.19,12.54,18.53,0.99,1.23,4.98,3.3,3.15,2.42
712,-37.82549,144.98161000000002,2017,12,13,45.75,11.86,33.53,14.65,24.45,2.45,1.46,10.03,6.98,7.63,4.94
713,-37.82549,144.98161000000002,2017,12,14,66.18,13.21,25.51,13.45,19.77,2.23,1.09,6.91,6.03,5.56,4.26
714,-37.82549,144.98161000000002,2017,12,15,56.96,9.42,26.6,11.14,18.18,0.7,0.83,5.86,4.2,3.72,2.66
715,-37.82549,144.98161000000002,2017,12,16,64.96,11.53,25.97,12.86,18.27,1.72,1.66,6.83,5.92,4.17,3.35
716,-37.82549,144.98161000000002,2017,12,17,70.8,13.1,25.32,13.47,18.5,2.29,1.49,6.2,4.94,5.07,4.09
717,-37.82549,144.98161000000002,2017,12,18,52.19,13.45,32.67,15.65,24.01,0.36,0.44,5.83,2.91,2.51,1.57
718,-37.82549,144.98161000000002,2017,12,19,61.82,16.99,31.6,17.12,24.96,1.56,0.67,13.42,9.71,8.05,5.21
719,-37.82549,144.98161000000002,2017,12,20,63.66,10.82,23.58,12.74,17.88,1.76,0.9,8.48,6.98,6.35,4.76
720,-37.82549,144.98161000000002,2017,12,21,61.68,10.23,25.1,10.76,17.72,2.35,2.15,6.41,5.01,3.84,2.99
721,-37.82549,144.98161000000002,2017,12,22,57.18,11.04,28.46,13.19,19.91,0.52,0.48,3.99,3.05,2.9,2.13
722,-37.82549,144.98161000000002,2017,12,23,51.33,10.57,29.79,13.22,21.29,1.21,0.87,9.54,6.68,5.05,3.29
723,-37.82549,144.98161000000002,2017,12,24,62.36,8.75,19.98,13.02,16.12,6.76,4.95,9.02,7.82,7.97,6.49
724,-37.82549,144.98161000000002,2017,12,25,61.58,8.77,21.61,12.79,16.19,7.39,4.75,9.1,7.91,8.26,6.55
725,-37.82549,144.98161000000002,2017,12,26,55.48,11.02,28.88,10.59,20.29,0.42,0.38,7.15,4.4,3.45,2.38
726,-37.82549,144.98161000000002,2017,12,27,49.61,13.81,32.74,17.31,25.17,3.34,1.66,11.32,8.99,7.93,5.4
727,-37.82549,144.98161000000002,2017,12,28,56.65,15.74,32.58,17.38,24.97,0.61,0.63,5.84,5.07,3.34,2.45
728,-37.82549,144.98161000000002,2017,12,29,88.8,17.44,23.07,15.82,19.43,0.69,0.62,5.65,4.27,3.17,2.42
729,-37.82549,144.98161000000002,2017,12,30,66.82,10.63,20.94,12.51,16.75,3.15,1.94,10.31,8.37,7.24,5.46
730,-37.82549,144.98161000000002,2017,12,31,57.3,9.72,26.6,10.94,18.23,1.66,1.17,5.82,4.06,3.34,2.55
