,LAT,LON,YEAR,MO,DY,relative_humidity,dew_temp,max_temp,min_temp,temp2m,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
1664,-37.82549,144.98161000000002,2020,7,22,90.62,6.17,10.93,5.87,7.63,3.81,2.46,5.32,4.37,4.6,3.04
1665,-37.82549,144.98161000000002,2020,7,23,85.08,5.0,10.38,5.34,7.35,0.79,0.51,4.21,2.69,2.63,1.83
1666,-37.82549,144.98161000000002,2020,7,24,86.98,3.61,10.83,2.99,5.62,2.94,1.96,5.95,4.32,4.72,3.25
1667,-37.82549,144.98161000000002,2020,7,25,86.34,4.05,12.32,2.27,6.18,0.98,0.82,4.79,2.88,3.27,2.2
1668,-37.82549,144.98161000000002,2020,7,26,94.45,6.29,12.38,4.6,7.15,1.45,1.29,4.51,2.85,3.19,2.26
1669,-37.82549,144.98161000000002,2020,7,27,92.47,8.08,11.12,7.27,9.27,4.87,2.93,10.59,8.3,8.46,6.16
1670,-37.82549,144.98161000000002,2020,7,28,92.54,8.09,12.72,7.09,9.26,3.17,2.08,7.98,5.69,5.94,4.07
1671,-37.82549,144.98161000000002,2020,7,29,86.42,6.95,14.07,6.0,9.1,0.88,0.67,6.38,3.47,3.61,2.41
1672,-37.82549,144.98161000000002,2020,7,30,83.27,5.92,12.39,6.06,8.59,1.29,0.84,6.47,3.74,4.24,2.76
1673,-37.82549,144.98161000000002,2020,7,31,79.15,5.18,14.63,3.13,8.57,0.21,0.06,6.67,3.76,3.49,2.28
1674,-37.82549,144.98161000000002,2020,8,1,73.96,4.71,15.08,4.86,9.06,6.56,3.81,9.25,7.3,8.16,5.5
1675,-37.82549,144.98161000000002,2020,8,2,79.82,5.3,14.93,3.96,8.58,3.52,2.0,8.51,5.71,6.1,4.05
1676,-37.82549,144.98161000000002,2020,8,3,83.91,5.26,12.58,4.84,7.82,4.15,2.67,6.66,5.26,5.57,3.61
1677,-37.82549,144.98161000000002,2020,8,4,87.01,2.92,7.79,2.09,4.92,6.67,3.99,10.89,8.49,8.37,5.86
1678,-37.82549,144.98161000000002,2020,8,5,83.28,4.07,10.0,4.74,6.71,6.43,3.5,9.93,7.12,8.1,5.6
1679,-37.82549,144.98161000000002,2020,8,6,87.93,5.0,11.08,4.21,6.88,4.49,3.15,6.25,4.92,5.66,3.68
1680,-37.82549,144.98161000000002,2020,8,7,92.05,5.35,9.74,3.45,6.57,4.37,2.96,9.98,6.79,7.69,5.4
1681,-37.82549,144.98161000000002,2020,8,8,91.91,7.93,12.68,7.28,9.2,5.7,3.63,9.0,6.17,6.98,4.78
1682,-37.82549,144.98161000000002,2020,8,9,90.04,7.41,13.07,6.14,8.98,5.22,3.28,7.73,6.08,6.81,4.73
1683,-37.82549,144.98161000000002,2020,8,10,81.27,5.39,13.87,5.3,8.41,1.41,0.87,5.93,3.49,2.9,2.05
1684,-37.82549,144.98161000000002,2020,8,11,82.96,4.51,11.24,2.38,7.21,6.19,3.61,9.61,7.57,7.78,5.25
1685,-37.82549,144.98161000000002,2020,8,12,86.64,8.1,13.57,7.93,10.24,7.02,4.09,9.43,7.42,8.27,5.71
1686,-37.82549,144.98161000000002,2020,8,13,89.69,9.39,15.24,7.88,11.04,5.78,3.18,7.89,5.92,6.88,4.3
1687,-37.82549,144.98161000000002,2020,8,14,91.71,9.14,14.45,7.58,10.45,3.15,1.79,6.71,4.51,5.09,3.22
1688,-37.82549,144.98161000000002,2020,8,15,89.49,8.45,14.19,7.66,10.12,3.37,2.14,5.07,3.48,4.15,2.68
1689,-37.82549,144.98161000000002,2020,8,16,92.44,8.19,12.5,7.36,9.38,5.55,3.26,8.5,6.67,7.01,4.75
1690,-37.82549,144.98161000000002,2020,8,17,83.12,6.64,13.48,6.87,9.36,3.69,2.89,7.6,4.9,5.5,3.57
1691,-37.82549,144.98161000000002,2020,8,18,84.06,6.99,13.8,6.71,9.55,6.28,4.23,9.51,6.8,7.83,5.41
1692,-37.82549,144.98161000000002,2020,8,19,91.04,6.06,10.13,6.04,7.46,6.21,4.58,8.89,6.06,7.41,5.19
1693,-37.82549,144.98161000000002,2020,8,20,84.45,6.13,11.93,6.54,8.61,7.26,4.96,9.99,7.82,9.07,6.41
1694,-37.82549,144.98161000000002,2020,8,21,82.03,4.34,10.07,5.16,7.19,8.16,5.52,11.57,9.06,9.53,6.89
1695,-37.82549,144.98161000000002,2020,8,22,90.32,5.17,8.78,4.49,6.66,8.38,6.26,12.07,9.3,10.28,7.63
1696,-37.82549,144.98161000000002,2020,8,23,87.63,5.34,9.42,4.92,7.28,7.31,4.16,9.75,7.74,8.79,6.15
1697,-37.82549,144.98161000000002,2020,8,24,85.88,4.3,9.8,4.14,6.51,3.58,2.15,7.19,4.53,5.14,3.47
1698,-37.82549,144.98161000000002,2020,8,25,87.73,4.54,11.27,1.97,6.45,3.29,2.15,5.67,4.66,4.7,3.29
1699,-37.82549,144.98161000000002,2020,8,26,80.94,4.56,13.2,3.44,7.62,3.09,2.03,7.73,4.39,4.56,3.02
1700,-37.82549,144.98161000000002,2020,8,27,72.13,4.89,15.97,5.28,9.62,8.22,4.86,14.54,10.73,11.18,7.87
1701,-37.82549,144.98161000000002,2020,8,28,78.1,4.78,14.41,4.08,8.35,4.26,2.52,8.15,4.71,5.84,3.72
1702,-37.82549,144.98161000000002,2020,8,29,70.37,4.62,16.99,3.24,9.7,6.54,3.76,12.01,8.41,8.94,5.96
1703,-37.82549,144.98161000000002,2020,8,30,75.98,6.36,15.01,7.28,10.37,8.79,5.97,13.21,10.31,11.85,8.67
1704,-37.82549,144.98161000000002,2020,8,31,80.14,4.04,10.64,4.5,7.22,1.65,1.13,8.29,5.85,5.84,4.04
1705,-37.82549,144.98161000000002,2020,9,1,75.97,4.37,13.5,3.31,8.33,0.43,0.41,8.98,6.03,5.4,3.73
1706,-37.82549,144.98161000000002,2020,9,2,75.12,7.52,17.92,6.49,11.73,6.17,3.07,14.7,11.12,10.57,7.41
1707,-37.82549,144.98161000000002,2020,9,3,72.83,6.81,15.86,7.81,11.46,6.19,3.15,14.29,10.8,9.71,6.43
1708,-37.82549,144.98161000000002,2020,9,4,79.41,5.62,12.77,4.83,8.97,5.83,4.07,9.77,6.48,7.44,5.06
1709,-37.82549,144.98161000000002,2020,9,5,76.19,6.53,14.86,6.67,10.51,0.38,0.29,9.36,6.18,4.54,3.1
1710,-37.82549,144.98161000000002,2020,9,6,71.32,5.34,16.97,3.73,10.25,2.39,1.7,8.46,5.73,6.37,4.21
1711,-37.82549,144.98161000000002,2020,9,7,71.23,8.23,19.04,6.66,13.27,8.72,5.44,14.82,10.54,11.54,8.12
1712,-37.82549,144.98161000000002,2020,9,8,78.37,10.32,17.35,8.77,13.99,4.84,2.76,14.69,10.52,9.15,6.33
1713,-37.82549,144.98161000000002,2020,9,9,78.4,5.81,13.16,5.7,9.35,5.48,3.18,7.94,6.64,6.77,4.8
1714,-37.82549,144.98161000000002,2020,9,10,80.72,8.03,18.58,4.96,11.2,3.66,2.2,8.12,4.75,5.4,3.57
1715,-37.82549,144.98161000000002,2020,9,11,72.51,7.76,17.5,7.72,12.51,7.8,4.31,12.2,9.52,9.42,6.44
1716,-37.82549,144.98161000000002,2020,9,12,82.57,9.4,14.2,10.57,12.28,4.98,2.58,9.99,6.93,7.14,4.71
1717,-37.82549,144.98161000000002,2020,9,13,79.73,8.0,15.67,7.97,11.36,3.96,2.09,6.61,4.84,5.11,3.39
1718,-37.82549,144.98161000000002,2020,9,14,77.18,6.7,15.73,6.43,10.49,3.33,2.2,6.6,4.97,5.32,3.57
1719,-37.82549,144.98161000000002,2020,9,15,78.45,6.43,16.38,4.98,9.98,0.92,0.62,3.89,2.54,2.59,1.88
1720,-37.82549,144.98161000000002,2020,9,16,72.7,7.59,19.36,5.82,12.3,3.95,2.13,10.06,7.54,7.09,4.57
1721,-37.82549,144.98161000000002,2020,9,17,85.61,8.58,13.45,8.22,10.9,4.35,2.35,6.47,5.65,5.97,4.23
1722,-37.82549,144.98161000000002,2020,9,18,85.93,10.81,19.22,7.69,13.11,0.23,0.29,5.94,3.56,2.81,1.83
1723,-37.82549,144.98161000000002,2020,9,19,83.52,13.9,21.63,12.31,16.69,5.38,2.76,12.01,7.75,8.37,5.38
1724,-37.82549,144.98161000000002,2020,9,20,78.7,12.43,18.73,14.29,16.09,8.99,5.26,13.07,8.93,10.65,7.36
1725,-37.82549,144.98161000000002,2020,9,21,69.64,8.18,17.62,9.6,13.55,3.49,2.7,13.53,9.42,8.79,5.85
1726,-37.82549,144.98161000000002,2020,9,22,74.72,6.78,14.92,8.23,11.05,7.55,4.46,15.43,11.82,10.71,7.55
1727,-37.82549,144.98161000000002,2020,9,23,81.1,6.34,12.89,5.56,9.41,6.7,3.77,8.9,7.12,7.96,5.61
1728,-37.82549,144.98161000000002,2020,9,24,73.99,4.2,12.9,4.65,8.54,5.83,3.69,9.06,6.38,7.01,4.89
1729,-37.82549,144.98161000000002,2020,9,25,85.06,4.38,8.52,5.03,6.73,5.26,3.59,9.26,6.64,7.08,5.2
1730,-37.82549,144.98161000000002,2020,9,26,79.42,5.31,11.91,5.92,8.66,7.67,5.09,10.88,8.25,9.38,6.91
1731,-37.82549,144.98161000000002,2020,9,27,73.18,4.12,13.17,4.87,8.61,3.37,2.22,7.31,4.9,5.32,3.8
1732,-37.82549,144.98161000000002,2020,9,28,76.44,4.41,14.06,4.04,8.28,2.75,1.98,4.88,2.88,3.38,2.51
1733,-37.82549,144.98161000000002,2020,9,29,73.76,6.54,17.82,4.16,11.0,2.99,2.01,8.84,6.67,5.81,3.89
1734,-37.82549,144.98161000000002,2020,9,30,85.22,10.08,16.19,9.89,12.5,6.31,3.46,11.48,8.91,8.51,5.88
1735,-37.82549,144.98161000000002,2020,10,1,69.18,5.49,16.2,5.63,10.86,5.42,3.69,9.04,5.87,7.19,4.71
1736,-37.82549,144.98161000000002,2020,10,2,69.35,10.48,23.65,7.56,16.01,9.31,6.2,14.64,10.15,11.76,8.38
1737,-37.82549,144.98161000000002,2020,10,3,62.45,11.88,24.94,14.57,19.13,2.92,1.21,14.84,11.05,11.9,8.27
1738,-37.82549,144.98161000000002,2020,10,4,80.0,13.43,23.73,10.68,16.86,1.03,1.26,8.64,7.19,6.27,4.36
1739,-37.82549,144.98161000000002,2020,10,5,85.83,6.55,11.87,5.9,8.8,6.72,4.35,9.18,7.34,7.7,6.06
1740,-37.82549,144.98161000000002,2020,10,6,76.41,5.66,13.13,7.0,9.58,5.52,3.3,7.91,6.55,6.96,5.11
1741,-37.82549,144.98161000000002,2020,10,7,89.96,11.28,16.32,8.52,12.91,1.31,1.0,6.88,3.97,3.84,2.47
1742,-37.82549,144.98161000000002,2020,10,8,84.54,10.84,15.76,11.03,13.39,8.17,4.98,14.76,10.96,12.43,9.2
1743,-37.82549,144.98161000000002,2020,10,9,81.95,7.96,13.74,7.12,10.91,5.9,3.5,11.83,8.86,9.67,7.02
1744,-37.82549,144.98161000000002,2020,10,10,82.01,8.75,17.67,6.26,11.7,4.97,3.15,7.36,5.59,5.97,4.13
1745,-37.82549,144.98161000000002,2020,10,11,77.66,6.85,15.67,6.65,10.56,3.39,2.24,5.21,4.01,4.05,2.95
1746,-37.82549,144.98161000000002,2020,10,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
1747,-37.82549,144.98161000000002,2020,10,13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
